ID	GSM4285758	GSM4285759	GSM4285760	GSM4285761	GSM4285762	GSM4285763	GSM4285764	GSM4285770	GSM4285771	GSM4285772
Trip6	0.670023625	8.8568088	7.085753352	8.398276974	9.237510013	4.613210656	4.521984248	5.535874777	27.29186007	10.29357126
Trit1	8.293626979	4.554262486	6.566115726	7.505687438	6.386079272	9.694031744	11.58316321	12.87648799	21.72690131	34.78478762
Trmt1	10.02711762	5.349548152	7.065151577	5.832262085	2.697616014	4.794469017	9.548741385	15.92935666	13.29189597	11.68039949
Trmt11	4.294309984	10.53556072	2.667758347	8.920713779	13.3339948	8.323412865	6.383023851	12.76675132	17.06528275	5.812256534
Trmt112	6.586903084	12.2444415	17.06012869	15.1010859	7.533044233	17.53372338	19.51554993	15.45068596	37.35506851	32.67126668
Trmt12	2.742491234	6.009962722	5.84065652	6.095799037	1.620149106	1.981883222	2.564084788	5.686915376	8.003184941	3.697310446
Trmt2a	13.71115119	12.56822614	13.12037383	8.760163253	14.77424651	8.037699021	9.419836245	15.11620457	10.06099915	22.32342485
Trmt2b	6.535803664	7.128122987	2.972942293	3.160886032	7.590606515	4.851429803	9.036716336	6.308467257	11.80395757	3.589941769
Trmt5	4.284306443	7.929229361	5.951193771	5.99919999	12.29774212	19.01881448	14.33077884	13.74476273	7.937661216	11.20482332
Trmt6	10.40106605	8.470059298	9.026571021	6.610858991	10.22863114	8.115534513	9.873898983	16.99289441	20.71568679	12.11457399
Trmt61a	1.064624856	1.446680405	4.17827313	0	1.298877175	7.444135647	4.832676839	8.844915313	7.434991898	1.421673373
Trmt61b	2.281834506	2.285880257	2.906955801	4.09588805	1.541272976	3.071257984	2.030275421	4.605211298	4.728090616	3.055800929
Trmu	1.010768837	1.722134987	2.421157017	3.776922812	0.837406056	1.274126547	2.909093444	3.84503832	5.637681361	1.176888845
Trnau1ap	17.66278896	18.12087538	10.56125402	17.35610267	14.15481539	15.49534532	25.76205048	20.14600541	22.90156001	27.48383336
Trnp1	0	0	0	0	0	0	0	0	0	0
Trnt1	7.999284705	10.89360778	16.23710167	14.52843294	11.81159872	13.8074427	7.196008755	14.00201349	17.40469085	11.27433909
Tro	0	0	0	0.34002653	0	0	0	0	0	0
Troap	4.922145399	0.684823185	1.635704496	3.75944035	1.292896099	1.471425982	2.224350999	0.441000622	1.742084822	3.452777205
Trove2	0.803131595	2.640242751	0.573001582	1.54181646	2.189558943	1.143244423	0.999062903	1.12529486	3.756057193	3.501239685
Trp53	15.18042379	14.08771305	17.31905309	13.38395515	11.49184525	17.30752793	16.13768406	26.22775721	32.23346031	17.64298714
Trp53-ps	0	0	29.99867367	0	0	6.240373875	13.69680022	0	11.7338718	0
Trp53bp1	0.985583997	1.887849317	1.069887653	1.247045232	0.401841267	1.095866489	0.568046656	2.039339969	1.785052644	3.335323862
Trp53bp2	2.931330723	6.574296789	6.770036226	8.021607565	4.444141019	10.78824474	3.248706554	9.641461966	9.460938914	16.70595562
Trp53i11	3.195430038	3.181056907	5.523575551	4.288691618	3.010027863	0	2.614221698	14.48373308	16.81339049	20.97297254
Trp53i13	2.272342363	5.253245657	1.630108214	1.839238704	5.424769584	12.20169335	10.12421783	6.128478567	9.607002739	11.48870865
Trp53inp1	8.744965398	5.980953689	6.761032388	6.59427752	6.103383807	5.798990482	5.615902963	9.326183458	7.831353321	6.269103445
Trp53inp2	10.40651111	8.64659404	10.04034005	6.24065714	11.60083379	16.24374397	14.43630567	5.123886115	1.292468079	5.654013982
Trp53rk	0.781200499	1.125195345	2.58309369	2.785135956	2.21132727	2.245108655	1.171892556	1.590499781	1.140595609	2.380087033
Trp53tg5	0	0	0	0	0	0	0	0	0	0
Trp63	0.395222263	0	0.231856088	0	0	0.345915539	0	0.367854826	0.205541938	0
Trp73	0	0	0	0	0	0	0	0	0	0
Trpa1	0	0	0	0	0	0	0	0	0	0
Trpc1	0	0	0	0	0	0	0	0	0	0
Trpc2	0.546586629	0.838020182	1.973657861	1.477219296	0.620218269	0.304501731	0.934112152	1.234963044	1.845979276	3.803244064
Trpc3	0	0	0	0	0	0	0	0	0	0
Trpc4	0	0	1.257147859	0	0	0	0	0.364190538	0	0
Trpc4ap	15.68676581	24.06693099	28.49523558	20.87937504	21.9982516	23.55651001	28.07670704	24.44755516	28.96168559	25.85952205
Trpc5	0	0	0	0	0	0	0	0	0	0
Trpc6	0	0	0	0.652103847	0	0	0	0	0	0
Trpc7	0.583161576	0	0	0	0	0	0	0	0	0
Trpd52l3	0	0	0	0	0	0	0	0	0	0
Trpm1	0	0	0	0	0	0	0	0	0.114408401	0
Trpm2	2.005530355	4.977784729	3.859332446	2.757200234	6.887837546	1.145809492	3.521224133	5.432079944	1.086672183	1.578820526
Trpm3	0.193698993	0	0	0.312275008	0.498963513	0	0	0	0	0
Trpm4	0.388213893	1.528239856	3.512737539	5.040757351	3.680411176	3.34538527	3.004548962	3.568660858	1.514457919	4.149241043
Trpm5	0	0	0	0	0	0	0	0	0	0
Trpm6	0	0	0	0	0	0	0	0	0	0
Trpm7	11.10340666	9.89222755	10.85449152	11.54945163	13.15066503	13.28719881	9.725276798	12.22438071	15.45272407	18.51828924
Trpm8	0	0	0	0	0	0	0	0.185749806	0	0
Trps1	11.51818529	17.48632134	14.02918619	15.82765972	13.25295737	18.17657634	16.85807195	22.27360177	17.25565616	17.7207439
Trpt1	1.080823647	4.179451239	2.331782399	0	10.24193442	0	0	0	11.13585966	1.534882584
Trpv1	0	0	0	0	0	0	0	0	0	0
Trpv2	23.75198119	39.10789438	31.52275315	27.95579271	25.35155253	21.80204606	37.02873433	73.62694288	45.48249553	52.69865753
Trpv3	0	0	0	0	0	0	0	0	0	0
Trpv4	0.794686397	2.4824869	1.436567074	0.209581826	1.226935035	0.699170787	0.867029501	0	0	0
Trpv5	0	0	0	0	0	0	0	0	0	0
Trpv6	0	0	0	0	0	0	0	0	0	0
Trrap	1.397089243	5.10010989	2.902192842	2.597280723	2.159771685	4.692238964	2.098843932	4.13899992	4.360372304	2.816781746
Trub1	2.319991336	0.620959925	0.758083676	1.037486005	0	0.65115527	0.924648221	3.533624387	2.934671872	1.030626733
Trub2	3.533158554	4.990904057	1.981249084	3.181840659	2.748415063	3.628225033	3.527092809	4.27764993	1.989395023	1.838985829
Try10	0	0	0	0	0	0	0	0	0	0
Try4	0	0	0	0	0	0	0	0	0	0
Try5	0	0	0	0	0	0	0	0	0	0
Tsc1	2.281870304	1.746404495	1.522313675	2.282276235	2.390678735	1.193915068	3.639378334	1.274321683	4.11265686	4.940815524
Tsc2	11.29631826	9.296794559	10.32728331	7.292095057	6.623589404	7.311528442	5.556185487	9.567241195	6.964971291	6.486899329
Tsc22d1	0.571403326	3.540762883	1.923302441	0.834340512	1.781459983	1.121167277	0	2.566802981	10.51914363	9.121818997
Tsc22d2	4.296950545	6.479940624	4.562548162	5.407009693	4.894782893	7.694561979	3.542356948	10.50316783	9.426186544	7.486736383
Tsc22d3	82.83748779	93.82592642	102.3882611	89.35447852	74.54908842	59.83217034	66.92079677	179.9876573	163.224098	171.4764078
Tsc22d4	33.48397376	41.45562625	36.49428819	31.056592	35.93082358	36.02468058	46.72686994	59.74782388	51.65017911	46.61774688
Tsen15	2.531145042	3.026127841	3.41175839	3.218993715	2.220645554	2.797127946	2.313152916	3.524260046	4.125866396	4.13595743
Tsen2	0.58578741	2.129311513	0.449475861	0	0	0.378139161	0	2.916387937	0	0.803211709
Tsen34	11.40116118	15.57760183	14.5351185	13.37248928	12.89632753	14.08215472	15.68744602	26.44076806	38.79460128	40.11721467
Tsen54	2.445972235	6.450899493	3.76582947	8.662282565	0.843448846	0.966131095	11.73161989	5.744151334	4.021029217	6.434017687
Tsfm	3.320932219	4.604330385	8.215220664	5.612480249	7.249906551	9.637543427	13.29765635	9.474879189	13.65130801	4.784853206
Tsg101	33.22176864	44.81375569	52.19723298	48.76335298	62.73861202	64.32207226	38.7416471	87.04131136	70.45753448	40.83723668
Tsga10	1.900501499	2.215158874	3.504155165	1.346411147	1.517897891	2.273358414	0.853827613	2.725125303	2.338457113	2.01556411
Tsga10ip	0	0	0	0	0	0	0	0	0	0
Tsga13	0	0	0	0	0	0	0	0	0	0
Tsga8	0	0	0	0	0	0	0	0	0	0
Tshb	0	0	0	0	0	0	0	0	0	0
Tshr	0.608615418	0	0.325173676	0	0	0	1.689741033	0	0	0
Tshz1	5.25389519	3.318881028	2.694112377	3.983165326	2.915634862	6.054660967	4.781099517	4.109250221	5.263946097	5.471644696
Tshz2	0.306475624	0	0	0	0	0.459517532	0.813515355	0	0	0
Tshz3	0	0	0	0	0	0	0	0.170858147	0	0
Tsix	0	0	0	0	0.283936154	0	0	0	0	0
Tsks	0	0	0	0	0	0	0	0	0	0
Tsku	1.026500765	0	0	0	0	2.374591753	0.579744781	0.642507538	0.414183589	0
Tslp	0	2.997424619	0	0.611936274	0	0	3.883364043	0	0	0
Tsn	19.69498071	29.19367923	26.70893081	27.65838086	26.35838609	20.77412368	32.26013412	37.27012691	38.9750685	29.11236198
Tsnax	19.60855269	25.45630184	34.49558431	31.07782	27.94853344	57.06000601	23.86236321	42.9595556	42.06225547	28.73603819
Tsnaxip1	0	0	0	0	0	0	0	0	0	0
Tspan1	0	0	0	0	0	0	0	0	0	0
Tspan10	0	0	0	0	0	0	0	0	0	0
Tspan11	0	0	0	0	0	0	0	0	0	0
Tspan12	0	1.37734047	0	0.953426881	0	1.045196804	0.540723867	0	0	0
Tspan13	58.84358777	38.25010512	61.74421447	64.28607247	70.37271762	41.00691079	69.02313631	244.0271917	293.6406161	267.5034069
Tspan14	45.9616041	78.87670332	83.65138453	44.86046865	51.47221485	63.89413545	85.15026912	57.91180526	48.60004222	65.42932246
Tspan15	0	0	0	0	0	0	0	0	0	0
Tspan17	15.5133832	20.85146784	8.859489643	16.21051662	9.024981511	15.58598698	24.14138331	19.01014974	36.95918977	47.77686222
Tspan18	0	0	0.167404386	0	0	0.234711476	0	0	0	0
Tspan2	0.993052286	0.524814902	0.935877183	1.237513764	1.785105601	0.347212073	0	4.030333406	5.278353307	6.372130783
Tspan3	23.90880042	25.88065451	10.0323919	13.67269008	14.94670567	23.04431165	27.35908654	49.4702593	56.26222658	35.1261454
Tspan31	102.6066859	103.9625613	102.5644607	86.19871678	86.05267803	131.7301136	111.5360199	130.3821922	96.45561239	92.81812333
Tspan32	7.218329752	17.42262464	11.4568044	16.16766498	16.91078411	6.016655544	7.922373213	10.68016493	10.35539438	5.768906527
Tspan33	0.803459321	1.756791945	1.669835988	2.043301977	0.482948212	1.151960071	1.942134927	8.116727576	14.39405793	11.94838095
Tspan4	14.25880229	9.706106412	14.08011338	12.61110858	9.68500415	27.53049479	36.93352949	11.75017865	3.726933204	1.831561982
Tspan5	13.96988091	13.75270348	12.02830647	13.50946672	16.43838298	15.87425359	14.07552061	8.204902952	13.16612834	16.09927586
Tspan6	0	0	0	0	0	0	0	0	0	0
Tspan7	0.877945345	1.79756978	0.2058779	0	0.421124835	1.887081536	2.137925365	1.870372837	0.789950942	0
Tspan8	0	0	0	0	0	0	0	0	0	0
Tspan9	0	1.416083247	0.85207537	0	0	0.32442659	0	2.356850915	2.687347381	1.219776538
Tspo	1785.438025	2363.908845	2130.964665	2346.128259	2322.965113	1734.67852	1679.570641	2190.9411	1771.095317	1763.004023
Tspo2	0.23137127	0	3.68607245	0	0	0	0	0	0	0
Tspy-ps	0	0	0	0	0	0	0	0	0	0
Tspyl1	41.80303193	22.67501016	41.01200628	19.78612665	38.93073426	29.5760979	33.49747128	46.40202782	60.56493313	71.54729648
Tspyl2	2.512193462	4.871730623	4.67335082	1.704507277	2.312477246	3.971128982	4.356365585	6.031436922	19.41069091	19.36698476
Tspyl3	0	2.073580164	1.349011929	1.269341196	3.602800941	6.473371992	7.923959362	7.012286595	8.363494846	10.63395904
Tspyl4	0	2.107852816	1.245526016	2.052010926	0	1.23290798	0.546631068	1.033363407	1.592703145	1.175622179
Tspyl5	0	0.53861486	0	0	0	0	0	0	0	0
Tsr1	6.22746728	3.724454512	11.44893254	6.073121662	4.949663877	6.401152372	2.216021069	12.49937899	12.73252126	13.82409141
Tsr2	4.077823736	5.044902478	1.074069382	0.534690869	5.532203107	3.594211045	3.716799505	8.063337657	5.57383015	9.59119051
Tssc1	14.57642083	28.96638386	24.13675349	22.30628161	20.42045079	22.15062789	33.30402182	38.39970879	30.03117811	53.50205332
Tssc4	6.071925967	10.8721704	7.769929616	8.875189289	6.744626894	7.442061964	12.37261375	9.556022904	12.7908205	2.055913
Tssk1	0	0	0	0	0	0	0	0	0	0
Tssk2	0	0	0	0	0	0	0	0	0	0
Tssk3	0	0	0	0	0	0	0	0	0	0
Tssk4	0	0	0	0	1.109081581	0.95519106	0	0	0	0
Tssk5	0	0	0	0	0	0	0	0	0	0
Tssk6	0	0.547057534	0	2.76463188	0	0	2.669347158	0.305921597	0	0
Tst	0	0	1.397338712	1.739590249	0	0	2.801005176	0	0	0
Tsta3	40.53106658	35.47174325	39.176562	36.82275029	58.29648794	17.20716262	35.20950675	68.43556094	35.82181078	50.93733601
Tstd1	11.61684965	11.17586139	9.347221696	2.0515809	22.52108621	29.06857996	15.67753525	4.099521714	13.44228536	8.052895917
Tstd2	9.691305049	4.799267718	4.443700488	7.233922041	8.854516895	8.764121165	9.483584327	11.15984213	10.58030062	2.258808846
Tsx	0	0	0	0	0	0	0	0	0	0
Ttbk1	0	0.172608879	0	0	0	0	0	0	0	0
Ttbk2	1.045749481	1.465932716	2.178316863	0	0.476509853	0.520761033	0.742729272	1.460702894	1.423550134	0.645533157
Ttc1	20.27325673	31.31896505	29.29388181	34.51736407	39.35240176	20.9714861	35.37189025	38.80843279	43.51844999	40.86415814
Ttc12	0.223801679	0.285582806	2.304577479	1.769226693	0.569344359	0.805305153	0	0	0	0.497561665
Ttc13	5.960470318	7.270022275	5.357752648	5.62635749	6.06043543	3.412746061	4.894916751	4.100615745	4.271867113	2.443141186
Ttc14	6.183934522	8.514565728	5.296400799	6.859369613	5.744657896	5.647518882	8.015468767	9.274768161	13.06182068	10.72301354
Ttc16	0	0	0	0	0	0	0	0	0	0
Ttc17	4.191114737	1.685563221	3.754720511	2.262594728	1.812403363	7.365991318	4.88034079	7.663123135	7.667044545	10.92048826
Ttc19	1.962796991	2.925640586	1.664232991	2.091960478	3.227048896	6.411177605	3.535215767	5.422902029	6.198527282	1.736860728
Ttc21a	0	0.451736558	0	0	0	0	0	0.827667285	0	0
Ttc21b	0.280417657	0.419214823	0.143648924	0.508087841	0.263041399	0.338977711	0.361794438	0.460422487	1.407087644	0
Ttc22	0	0	0	0	0	0	0	0	0	0
Ttc23	0.226773366	0	0.213762715	0	0.595628817	0	0	0	0.565199637	0
Ttc23l	0	0	0	0	0	0	0	0	0	0
Ttc24	0	0.791846441	1.178551679	0	0	0	0	0	0	0
Ttc25	0	0	0	0.932514414	0	0.54332857	0.34173771	0	0	0
Ttc26	0.568092784	0	0.492021735	0	0	0.313989523	0	0	0	0
Ttc27	1.631458275	2.944720547	2.548475628	1.848162497	1.700042266	4.663276465	4.117773255	2.789897194	4.109257303	6.251237138
Ttc28	1.047144863	0.368449256	0.950121549	0.95818591	0.753261211	0.935626485	0.814818493	1.103863233	0.179690324	0.766773784
Ttc29	0	0	0	0	0	0	0	0	0	0
Ttc3	1.436245522	2.951295857	1.104248036	0.80640898	1.974098858	1.971614725	2.561780329	3.689888695	10.23517378	8.285332148
Ttc30a1	1.247004364	0.523444668	0.491092853	0.850989513	0.993407773	1.461554261	0.443024763	2.671678724	0	0.493259415
Ttc30a2	0	0	0	0	0	0	0	0	0	0
Ttc30b	0	2.417727082	0.251875796	1.596762327	0	0	0	0.95022497	0.339669585	0
Ttc32	29.30693532	20.32012234	28.1350468	11.57880242	17.01367937	20.55461628	16.48624849	23.39155425	55.82641574	22.800265
Ttc33	12.66502853	18.04329491	21.33755418	18.96656833	10.06787221	7.834024849	23.91871354	31.50863464	15.82175646	22.80828544
Ttc34	0	0	0	0	0	0	0	0	0	0
Ttc36	0	5.861160948	0	0	0	0	0	0	0	5.478435919
Ttc37	5.507187473	6.473154603	4.169021142	7.615102145	1.903499988	2.101919959	3.924107587	9.167249907	7.657124519	7.141978159
Ttc38	6.920470499	2.395863214	2.394709625	7.328745425	6.03187085	9.675962137	10.35697953	11.64737096	8.233286477	8.794733596
Ttc39a	0	0	0	0	0	0	0	0.190090141	0	0
Ttc39b	11.20509199	11.2279773	12.4834769	12.6139999	16.26878227	8.592847166	8.597780521	7.106871376	1.898341417	2.095645501
Ttc39c	10.71004325	8.050668047	6.786144016	8.265780102	15.73117094	3.302423087	7.411459666	4.264294668	3.028440118	3.191060217
Ttc39d	0	0	0	0	0	0	0	0	0	0
Ttc4	8.861860457	13.03028367	4.843194473	7.478727256	8.240580762	14.90703636	13.39539662	11.60166245	17.81313815	7.757042796
Ttc5	6.118625962	9.673574329	3.665616338	3.520485855	1.428899449	3.763172213	4.874088475	9.071046724	7.282728896	5.672745144
Ttc6	0.349047622	0	0	0.155047234	0	0	0	0	0	0
Ttc7	28.6163982	38.58096181	39.90637363	40.97562151	40.00185294	46.30651127	44.55265288	60.13199386	75.47503333	68.9660327
Ttc7b	11.58364661	5.567194629	6.388954662	5.295264754	6.140177192	8.146951422	3.756857744	11.64984456	16.83383655	8.751344452
Ttc8	0.516622082	0.712472492	1.164312279	0	0.437213702	1.229847809	0	0.952865544	1.033106324	0
Ttc9	0	0	0	0	0.812097109	0	0	0	0	0
Ttc9b	0	0	0	0	0	0.834808268	0	0	0	0
Ttc9c	30.60858341	27.72107497	28.31172915	14.97305592	23.58538728	22.04003898	26.94001877	32.39857849	42.22949259	28.11906663
Ttf1	9.091787027	9.991813233	9.009693507	9.445575353	5.589165814	16.11550865	8.858070708	16.76226034	12.33781794	14.83597382
Ttf2	3.062735698	5.43486925	2.781393554	3.666108236	3.604864315	3.064357507	5.2957594	2.180352757	3.95170021	2.444485047
Tti1	7.455704066	11.00600845	4.757485107	5.742620598	6.831944267	9.620549613	7.108431264	7.792572321	4.684475316	4.059166317
Ttk	1.192339525	1.462552543	0.78817679	0.503229628	2.118084211	0.155115828	0.478960798	2.285735757	5.558501667	2.752769196
Ttl	0.540189302	0.87783675	1.780982175	0.174268396	0.623235852	3.509864064	5.634865805	0.901789903	0.374722538	0.243675678
Ttll1	2.55917858	1.452290794	4.057785781	1.082069118	0.703100393	3.569586069	1.090521414	1.253504338	1.775852532	0
Ttll10	0	0	0	0	0	0	0	0	0	0
Ttll11	0	0	0	0	0	0	0	0	0	0
Ttll12	3.602806449	1.706322846	4.052331566	2.447130914	4.749375234	3.657591731	3.492674555	5.030631051	5.379696159	3.565977986
Ttll13	0	0	0.197051512	0	0	0	0	0	0	0.744873275
Ttll2	0	1.499665174	0	0	0	0	0	0	0	0
Ttll3	116.5927002	129.0763379	160.3076973	140.056681	145.3531374	140.513341	135.5502109	164.0902075	136.8827809	138.017878
Ttll4	0.210127982	1.186231646	1.447233854	0.940683095	1.746306908	1.271091977	1.373882139	3.071438587	1.236187346	1.6833069
Ttll5	0.648482962	0.465504762	0.231223499	0.343461943	0.091530798	0.745696772	0.491870709	0.431896046	1.212659844	0.57275154
Ttll6	0.733399204	0	0	0	0	0	0	0	0	0
Ttll7	0	0	0	0	0	0	0	0	0	0
Ttll8	0	0	0	0	0	0	0	0	0.296007537	0
Ttll9	0	1.94796296	0	0	0	0	0	0.623441854	0	0
Ttn	0	0.099124482	0	0.035397972	0.029772058	0.006552222	0.074455428	0.025996781	0.02320403	0
Ttpa	0	0	0	0	0	0.486679621	0	0	0	0
Ttpal	4.445598298	5.547051922	5.463112766	3.553241855	8.920072483	7.15818873	5.956198472	4.460285167	6.639188555	2.9356989
Ttr	0	0	0	0	0	0	0	0	0	0
Ttyh1	0.468034115	0	0	0	0.929263798	0	0	0	0	0
Ttyh2	1.371844183	1.04016304	2.991529948	1.239183891	0.702931716	7.955490708	1.50705561	3.700930214	0.695453361	0.639411652
Ttyh3	31.5315867	51.27706797	57.73519591	41.99757709	44.03664133	45.74873202	39.34821992	85.70937691	72.8096176	69.96515414
Tub	0	0	0	0	0	0	0	0	0	0
Tuba1a	65.06728611	76.27368208	85.18712898	68.06713188	96.66539759	78.35236656	87.41619215	124.2304974	110.2751063	155.051824
Tuba1b	421.5975246	370.2185008	390.16312	431.9812403	405.449823	281.6123787	376.8551294	580.9071805	366.6569458	341.9074862
Tuba1c	89.54979654	101.9769115	100.0902748	92.51684334	112.8139097	118.7527004	122.3096468	86.57973582	75.26199476	117.2789097
Tuba3a	0	0	0	0	0	0	0	0	0	0
Tuba3b	0	0	0	0	0	0	0	0	0	0
Tuba4a	52.99993856	43.59089966	51.04276898	66.86489877	77.37888844	38.88557386	34.87042635	42.03124208	28.98107971	21.77386357
Tuba8	1.604489273	0.770581852	2.422134478	2.98482653	2.407457813	0.832507345	0.642988561	0.842079853	0	0
Tubal3	0	0	0	0	0	0	0	0	0	0
Tubb1	0	0	0	0	0	0	0	0	0	0
Tubb2a	22.68854086	49.03916236	21.66454341	29.9052023	34.4330485	30.77170845	18.99306794	36.03634818	60.0666088	27.93134435
Tubb2b	0	0	0	0	0	0	0	0	0.935665233	0
Tubb3	0.594406977	0	0	1.905963759	0	0	0	0.684683972	0.458852093	0
Tubb5	138.4987142	121.3471039	140.2392937	132.6305033	116.1439483	143.3304693	139.9900743	188.5285231	203.5853377	173.8619578
Tubb6	40.3986628	54.51080849	68.26952875	69.02909385	55.93377774	62.80831235	76.05022871	85.13713554	57.19258833	79.66550349
Tubd1	2.079111425	4.969865986	0	2.805480788	0	3.638540833	4.758960132	7.040935851	6.810818668	3.58411515
Tube1	0	1.497126015	1.086862509	0	0	0	0.792830952	1.35272079	4.331902189	1.467774467
Tubg1	15.48936501	12.35906454	7.680374266	9.761894427	21.6488343	9.723147662	8.786799576	11.80906896	7.037028578	6.826818247
Tubg2	0.690651521	0	0	0	0	0	0	0	0	0
Tubgcp2	7.424445118	6.901443347	14.15458791	19.59720068	6.167393962	6.876959618	10.69090608	13.11095444	15.4117239	6.111378502
Tubgcp3	6.720619571	7.066695769	3.854422705	3.598364005	2.908114359	2.972721143	5.842019372	5.364223672	8.411946089	5.5059813
Tubgcp4	5.65857521	7.996455528	7.358323997	6.808875674	4.499205762	7.635158885	10.82185116	7.814918522	11.27924378	5.403410299
Tubgcp5	2.340340615	7.37752013	6.281682892	7.427531463	4.382662158	18.43110967	3.965311294	7.326765656	21.13034736	12.97142007
Tubgcp6	2.169631623	2.261989282	2.004047943	2.282736425	0.252192973	1.975845871	1.412678683	2.211088139	2.744470021	3.322941728
Tufm	22.95349877	33.45940083	37.52341034	10.12579515	21.83424455	38.97945636	39.54595469	36.96199616	62.77511196	36.84892031
Tuft1	0	0.847840629	0.944267719	0	7.236915844	2.267017363	0	7.147610884	0	0
Tug1	10.99268426	7.554110273	6.17139829	6.8126689	7.507468646	8.46012989	8.879597966	6.830152127	10.46940415	13.59331711
Tulp1	0	0	0	0	0	0	0	0	0	0
Tulp2	0	0	0.60701057	0	0	0	0	0	0	0
Tulp3	1.667467602	0.481903429	0.854350535	0.850240695	1.467173616	0.511817742	0.443974881	0.137144611	0	1.484192904
Tulp4	3.475357977	2.574801795	3.898422399	2.561579347	2.822690574	3.510427078	4.302710089	4.286174895	5.643980656	2.86645652
Tusc1	21.51536656	22.66473067	43.88442801	28.64418912	19.18773983	20.5457317	39.61910528	32.45597287	55.68807125	44.02200901
Tusc2	30.58108075	9.755520911	25.40518741	18.16871919	23.7740486	21.71906013	14.05193708	20.21932163	25.11156495	23.68900841
Tusc3	19.79383056	12.21895614	18.24472433	13.45799605	22.45449208	13.29245898	20.76484973	17.46938515	24.33617562	8.017336817
Tusc5	0	0	0	0	0	0	0	0	0	0
Tut1	9.280162791	6.270081961	8.908462154	8.858836841	4.335022683	9.249316081	9.437746829	13.95515858	13.81669973	7.403977313
Twf1	30.39474735	26.93981755	22.46912565	28.46814723	40.65402741	36.06030514	31.86303359	30.36600433	23.0685772	24.90023188
Twf2	92.15105088	107.1979899	101.7958163	118.4303015	106.8084626	106.9083987	126.6317268	159.5012087	153.7717482	146.1351937
Twist1	0	0	0	0	0	0	0	0	0	0
Twist2	0	0	0	0	0	0	0	0	0	0
Twistnb	38.00255885	37.95763915	49.43193481	30.94146697	45.33686962	53.60587953	40.37448172	79.74961909	65.57413938	80.14738854
Twsg1	4.588175352	7.133278996	4.61167	5.309844431	4.107559791	7.41217432	7.502150429	11.43451969	4.260294485	3.411063498
Txk	0	0.828168112	0	1.685338463	1.978604361	0	0	3.928389915	1.163234196	0
Txlna	9.454657289	11.42461598	12.51373185	14.24169401	10.83846257	12.4391062	19.70910879	21.27263409	18.87509082	15.99059166
Txlnb	0	0.536520867	1.171155452	0.906276134	0.404897731	0.22914805	0	0.15692963	0	0
Txlng	1.466095743	1.247050067	1.926831618	1.507799313	0.931417129	2.647629902	2.462573351	3.989880928	3.414681207	9.088219321
Txn1	2009.476441	2439.942341	2238.03661	1994.739833	2354.034488	1827.070446	1724.595334	1120.960044	508.6799189	379.3588208
Txn2	47.67429448	47.49700199	71.00276686	47.38309093	43.82832249	41.65384235	49.62495937	64.87039594	74.74742625	87.3302782
Txndc11	4.943117438	5.72410139	6.034641465	9.166552161	4.285188803	4.214774079	7.800580756	9.135393155	11.01507882	10.60827287
Txndc12	29.5965117	32.84654892	18.51766703	26.0881461	32.15972201	40.64756959	32.26642124	33.35239366	26.01645692	24.40507522
Txndc15	25.02240869	43.91532924	56.65714542	46.28119888	53.18664896	76.38682917	49.32085404	79.36576209	100.3654329	80.14201717
Txndc16	0.755679549	2.72337019	2.101792641	1.93637093	1.977428729	2.188565742	1.229054903	3.425715071	10.13425213	7.068758687
Txndc17	204.7105115	255.6103049	254.1125899	222.0581692	196.5309663	243.4867628	272.4203888	306.1067245	235.0220377	142.4857555
Txndc2	0	0	0	0	0	0	0	0	0	0
Txndc5	21.50090411	19.37870996	16.80416379	21.47119742	9.758439868	21.95571655	23.2143225	11.32038611	15.58706933	13.99306191
Txndc8	0	1.067721942	0	0	0	0	0	0	0	0
Txndc9	11.42598743	16.58256168	21.06636933	21.06603305	20.17021748	12.66545233	19.87785454	19.44210005	17.82992183	15.71835448
Txnip	146.0311142	198.9798418	247.6009723	210.7476996	212.7722963	203.914245	185.2519444	369.4476288	357.0560334	363.4754587
Txnl1	73.79479323	48.51636392	54.59216306	37.06160683	57.74669829	54.77588516	50.80073692	65.30227393	55.54660606	68.1315114
Txnl4a	30.36426135	32.96778048	31.59214926	7.700621099	16.89368361	31.99939549	18.97524453	26.66199462	37.00169862	34.9959348
Txnl4b	20.18633747	5.884978215	19.34805334	8.870917353	22.69314417	13.06333441	8.155630719	15.13965878	0.977180721	2.12399394
Txnrd1	53.60084184	64.59251599	89.57066118	62.35067512	78.17709325	36.61122278	63.39546411	70.80603418	101.5635863	83.11250088
Txnrd2	10.18193358	3.850467246	4.763491856	7.132290763	3.394911954	5.949864852	10.22989489	8.599805425	8.502502821	12.28170496
Txnrd3	0	0.530753341	0.739111316	2.886505813	0	0	0.679576355	0.906695212	0.864723008	0
Tyk2	17.34327579	25.0386424	18.34120678	15.28303062	19.65190082	15.03971617	23.89152576	31.57776261	36.47167428	34.8873978
Tymp	0	0	0	0	0	0	0	0	0	0
Tyms	2.750520266	3.762162117	4.840092893	2.416917628	2.683398648	4.058515338	3.162237381	3.380551049	3.435958887	2.886155818
Tyr	0	0	0.286214366	0	0	0	0	0	0	0
Tyro3	0	0	0	0	0	0	0	0	0	0
Tyrobp	8542.898686	8014.129665	8322.729616	7981.426568	8356.131782	7283.266033	8112.476742	6135.751357	6104.25812	6011.75361
